#Source: http://rochester.nydatabases.com/sites/default/files/popular%20names_0.csv
#Name,Number
Pretty Britty,1
Pretty Fields,1
Pretty Girl Blue Boo,1
Pretty Girl Molly,1
Pretty Lucy,1
Pretty Penny,1
Pretty Pretty Princess Daisy,1
Pretty Ricky,1
Pretty Trudy,1
Prevail,1
Prexy Rosemary,1
Prez,1
Pri,1
Priam,1
Price Ali,1
Priceealean,1
Pricella,1
Pricey,1
Pricillia,1
Prickles,1
Priemo,1
Priest,1
Prieto,1
Prim,1
Prima,1
Prime,1
"Prime Time ""Timer""",1
Primo Rocco,1
Prin Wigget Gid,1
Prince #2,1
Prince 2797,1
Prince Abercrom,1
Prince Arthur,1
Prince Beaufort,1
Prince Beckham,1
Prince Bingo,1
Prince Bo,1
Prince Buddy,1
Prince Cajun,1
Prince Carlson,1
Prince Charlee,1
Prince Charlie,1
Prince Charlie'S,1
Prince Charm E,1
Prince Charmander,1
Prince Chester,1
Prince Cocoa,1
Prince Colby,1
Prince Compo,1
Prince Dieter,1
Prince Dojo,1
Prince Dryfus,1
Prince Duke,1
Prince Dumbo,1
Prince Edward,1
Prince Eugen,1
Prince Foxy,1
Prince Giggle,1
Prince Harlee,1
Prince Harley,1
Prince Henry,1
Prince Henry St,1
Prince Ickus Vanian,1
Prince Izzigar,1
Prince Kai Ling,1
Prince Karl,1
Prince La Bear,1
Prince Lucky,1
Prince Marcus,1
Prince Mookey,1
Prince Mounty,1
Prince Mtn Man,1
Prince Odin,1
Prince Paco,1
Prince Pecan,1
Prince Pee Wee,1
Prince Perez,1
Prince Rainier,1
Prince Raso,1
Prince Rex,1
Prince Rock,1
Prince Romeo,1
Prince Scuderi,1
Prince Shadow,1
Prince Skeeter,1
Prince Teddy,1
Prince Theodore,1
Prince Toy,1
Prince Yoshi,1
Princeaj,1
Prince-Buddy,1
Princes Of Wood,1
Princes St Teresa-Tessey,1
Princess 0056,1
Princess 11,1
Princess 2,1
Princess Abby,1
Princess Allie,1
Princess Alma Dawn,1
Princess Anabel,1
Princess Anna,1
Princess Anne,1
Princess Anouk,1
Princess Ashley,1
Princess Aster,1
Princess Ava,1
Princess Barb,1
Princess Beagle,1
Princess Bear,1
Princess Beauti,1
Princess Bella Catchpole,1
Princess Bev'Sea,1
Princess Bonill,1
Princess Bonni,1
Princess Brandi Iv,1
Princess Browni,1
Princess Calypso (Pc),1
Princess Candy,1
Princess Cassie,1
Princess Charlo,1
Princess Chewy,1
Princess Chloe,1
Princess Criche,1
Princess Diamon,1
Princess Diane,1
Princess Duggie,1
Princess Ebony,1
Princess Elizab,1
Princess Emily,1
Princess Eminet,1
Princess Evie,1
Princess Fifi,1
Princess Flower,1
Princess Froehl,1
Princess G,1
Princess Ginger,1
Princess Gracie,1
Princess I V,1
Princess Jackie,1
Princess Jane,1
Princess Jasmin,1
Princess Jasmine,1
Princess Jeanie,1
Princess Jenevive,1
Princess Jewel,1
Princess Jill,1
Princess Jul,1
Princess Jules,1
Princess Julie,1
Princess K9,1
Princess Kalie,1
Princess Kather,1
Princess Kikimi,1
Princess Laci,1
Princess Lady,1
Princess Lady L,1
Princess Layah,1
Princess Leawok,1
Princess Lee,1
Princess Lena,1
Princess Lilly,1
Princess Loja,1
Princess Lucy,1
Princess Marie,1
Princess Mary,1
Princess Masako,1
Princess Maya,1
Princess Meatba,1
Princess Midge,1
Princess Mimi,1
Princess Missy,1
Princess Miyah,1
Princess Mocha,1
Princess Molly Ann,1
Princess Momma,1
Princess Mowgli,1
Princess Nala,1
Princess Onyx,1
Princess Pearl,1
Princess Pia,1
Princess Poodil,1
Princess Pp,1
Princess Roxy,1
Princess Sable,1
Princess Sia,1
Princess Smokey,1
Princess Snow,1
Princess Sofia,1
Princess Susie Q,1
Princess Tai,1
Princess Tater,1
Princess Teddy,1
Princess Tiffan,1
Princess Tish,1
Princess Torri,1
Princess Tuff Stuff,1
Princess Ub,1
Princess Vespa,1
Princess Wiggle,1
Princess Zapata,1
Princess Zena O,1
Princess Zoe,1
Princess`,1
Princessa,1
Princessbrat,1
Princesstinkerb,1
Princette,1
Princey Lee,1
Princezz,1
Principessa Col,1
Princress Sophie,1
Princy,1
Prindi,1
Prinecss,1
Priness,1
Prinnie,1
Prinny,1
Prinstion,1
Printer,1
Printz,1
Prinzessin,1
Prisca,1
Priscie,1
Priscilla Fuzzb,1
Priscilla M.,1
Priscilla-Puppi,1
Priscillia,1
Prisilla,1
Prissey,1
Prissilla,1
Pristina,1
Pritch,1
Pritty,1
Pritzi,1
Private Norway,1
Privilege,1
Prixie,1
Priya,1
Prodi,1
Prof. Higgins,1
Professor X,1
Profeta,1
Profit,1
Prongs,1
Pronto,1
Propecia,1
Proper,1
Prosper,1
Prostie,1
Protege,1
Proton,1
Prott,1
Provis,1
Provo,1
Provost,1
Proximo,1
Prppy,1
Prucance,1
Pructer,1
Prudeance,1
Prudie Jo,1
Prune Head,1
Pruno,1
Prussia,1
Pry,1
Prynce,1
Pryor,1
Psaeo,1
Psychlone,1
Psycho Lee,1
Psyco,1
Psylo,1
Ptolemy,1
Ptulip,1
P'Tunia,1
Puabear,1
Puba,1
Pubah,1
Pubba,1
Pubby,1
Pubsley,1
Puca,1
Pucccini,1
Puccie,1
Puccinni,1
Puchay,1
Pu-Chi,1
Puchichi,1
Puchino,1
Puchu,1
Puchy,1
Pucinello,1
Puckers,1
Puckett,1
Pucks,1
Pudder,1
Puddgy,1
Puddle Duck,1
Puddles-Trois,1
Puden,1
Pudggie,1
Pudgi,1
Pudgie Terri,1
Pudgy 3,1
Pudin,1
Puds,1
Pueppie,1
Puff 11,1
Puff Diggy,1
Puff Francis,1
Puffers,1
Puffi,1
Puffkin,1
Puffy Burgos,1
Pufph,1
Pug 2,1
Puge,1
Pugg,1
Pugger,1
Puggey,1
Puggs,1
Puggsey,1
Puggsley Wuggsl,1
Pugie,1
Pugita,1
Puglsey,1
Pugsi,1
Pugsie Buster,1
Pugslei,1
Pugsleigh,1
Pugsley Adams,1
Pugsley Lee,1
Pugsley'S Pride,1
Pugz,1
Pugzee,1
Pugzie,1
Pugzy,1
Puj-A-Muj,1
Pujols,1
Puker,1
Pulga,1
Pulgas,1
Pulgita,1
Pulieo,1
Pulisa,1
Pulitzer,1
Pulver,1
Pumaq,1
Pumblechuck,1
Pumkins,1
Pummba,1
Pummer,1
Pump,1
Pumpkin (Sr),1
Pumpkin Doodle,1
Pumpkin Patch,1
Pumpkin Pie,1
Pumpkin Pie Ash,1
Pumpkin Virgini,1
Pumpkin/Muffin,1
Pun Yung,1
Puna,1
Punch Ann,1
Punch Ii,1
Punchy,1
Pungo,1
Punia,1
Punisher,1
Punka,1
Punki,1
Punkie Baby,1
Punk'N,1
Punkster,1
Punky Sams,1
Punkyn,1
Pun-Lee,1
Punnkin,1
Pup 1--Quazar,1
Pup 2-Egore,1
Puparazzi,1
Pupe,1
Pupers,1
Pupka,1
Puplee,1
Puporni,1
Puppa Lups,1
Pupper Dawg,1
Pupper-Dupper,1
Pupperoni,1
Pupperonie,1
Puppie Playmore,1
Puppup,1
Puppy (2),1
Puppy Bear,1
Puppy Boy,1
Puppy Chulo,1
Puppy Dawg,1
Puppy In The Bo,1
Puppy Roo,1
Puppy Willow,1
Puppybutt,1
Puppyf,1
Puppykins,1
Puppytail,1
Pupsie,1
Purcilla,1
Purdy Pete,1
Purvis,1
Pushka,1
Pushkiana,1
Pushnit,1
Pussy,1
Puta,1
Putka,1
Putnam,1
Putsy,1
Putt,1
Putti,1
Putts,1
Puty,1
Putza,1
Putzey,1
Putzie,1
Putzy,1
Puyi,1
Puzl,1
Puzon,1
Pychon,1
Pyewackett,1
Pyffer,1
Pyke,1
Pylan,1
Pyles,1
Pym,1
Pynke,1
Pyra,1
Pyscho,1
Pywacket,1
Pyxzee,1
Q T,1
Q Tip,1
Q.,1
Q. Tee Pye,1
Q.D.,1
Qatanna,1
Qaye,1
Qb,1
Q-Ball,1
Q-Bee,1
Q-Dee,1
Qeesha,1
Qira,1
Qizzy,1
Qora,1
Qpid,1
Qqg,1
Q-Tee,1
Qtip,1
Quad,1
Quado,1
Quagmeyer,1
Quagmier,1
Quagmire,1
Quakes,1
Quan - Li,1
Quanchi,1
Quandell,1
Quannan,1
Quantum,1
Quark,1
Quart,1
Quarto,1
Quartz,1
Quasar,1
Quasi,1
Quasimodo,1
Quassi,1
Quattro,1
Quax,1
Quay,1
Quaz,1
Quazzi Moto,1
Qubano,1
Que Queg,1
Quebi,1
Queen Amber,1
Queen Bess,1
Queen Dixie Bel,1
Queen Golden Je,1
Queen Grate,1
Queen Ii,1
Queen Jane,1
Queen Latifa,1
Queen Latifah,1
Queen Nita Horey,1
Queen Of,1
Queen Sheba,1
Queen Sophie,1
Queen Victoria,1
Queen Zoey,1
Queena,1
Queenie Iii,1
Queenine,1
Queenofester,1
Queen'S Knight,1
Queequeg,1
Queezle,1
Queinie,1
Queisha,1
Quenna,1
Quennie,1
Quensie,1
Quervo,1
Quesha,1
Quesi,1
Quester,1
Questor,1
Que-Two,1
Queue,1
Quevox,1
Quey,1
Quia,1
Quica,1
Quick Beam,1
Quick Draw,1
Quickstar,1
Quico,1
Quien,1
Quiero,1
Quiet,1
Quiet Alaskan L,1
Quiggley,1
Quiggly,1
Quigley Ii,1
Quigly,1
Quikk,1
Quil,1
Quilla,1
Quillan,1
Quillow,1
Quin Bee,1
Quina,1
Quinby,1
Quincey Lewis,1
Quinci,1
Quincy Brine,1
Quincy Mae,1
Quincy Mago,1
Quincy-Mary,1
Quinlan,1
Quinlin,1
Quinn Marie,1
Quinnah,1
Quinnci,1
Quinnie,1
Quinntesence,1
Quinoa,1
Quintace,1
Quintanna,1
Quinto,1
Quinzio,1
Quita,1
Quivers,1
Quixote,1
Quizmo,1
Quizzer,1
Quizzi,1
Quizzie,1
Quizzy,1
Qulliq Blue,1
Qumba,1
Qunicey,1
Quoddy,1
Quoia,1
Quonnie,1
Quota,1
Quoyle,1
Qupette,1
Qupid,1
Qutie Pie,1
Quynn,1
Qwaike,1
Qwen,1
R A,1
R B,1
R D,1
R Dog Towser,1
R T,1
R Z A,1
R. B. Bear,1
R. J.,1
R.A.T.,1
R.D.,1
R-2,1
Ra,1
Ra Ra,1
Ra;Eogj,1
Raajah,1
Rabb,1
Rabit,1
Racal,1
Racecar,1
Racee'S Red Con,1
Racey Viola,1
Rachal,1
Racheal,1
Rachel Lynn,1
Rachel Ray,1
Rachie,1
Racic'S Jack,1
Racket,1
Racko,1
Raclette,1
Racoon,1
Racquel,1
Racso,1
Racuse,1
Rad Riconda,1
Rader,1
Radha,1
Radical 2,1
Radin,1
Radius,1
Rae Gatsby,1
Rae Rae,1
Raea,1
Raeanne,1
Raef,1
Rael,1
Raelie,1
Raesa,1
Raeven,1
Raezen,1
Rafer,1
Raff,1
Raffaello,1
Raffie,1
Rafinad,1
Rag Doll,1
Rag Muffin,1
Raga Doodle,1
Rag-A-Muffin,1
Raggae,1
Raggedy,1
Raggedy Andy,1
Raggedy Annie,1
Raggetty Anne,1
Raggle,1
Raggles,1
Raggser,1
Raggy,1
Ragine,1
Rags Jr,1
Rags Ll,1
Rags/Kale,1
Ragtime,1
Ragu,1
Ragz,1
Rah,1
Rah Rah,1
Rahi,1
Rahja,1
Rai Rai,1
Raia,1
Raide,1
Raider Ann,1
Raif,1
Raige,1
Raigyn,1
Railey,1
Railiegh,1
Raimus,1
Rain Beau,1
Rain Storm,1
Rainah,1
Rainbo,1
Rainbow (Sr),1
Rainbow Cuneo,1
Rainbow The Tig,1
Rainbow/Beau,1
Raindancer,1
Rainman,1
Rainn,1
Raino,1
Rainy Sue,1
Raisen,1
Raiser,1
Raissa,1
Raistlin,1
Raizin,1
Rajaah,1
Rajah Nash,1
Rajai,1
Raju,1
Raker,1
Rakhi,1
Rakim Sowek,1
Raku,1
Ralee,1
Raleigh Todd,1
Raley,1
Ralff,1
Ralfi,1
Ralfy,1
Rali,1
Raliegh,1
Ralleigh,1
Ralley,1
Ralph Rafferty,1
Ralph Skiter,1
Ralphi,1
Ralphie Ii,1
Ralphina,1
Ralston,1
Ram Jet,1
Rama,1
Ramba,1
Rambeau,1
Rambel,1
Rambo 11,1
Rambo 2,1
Rambo Angelo,1
Rambo Matias,1
Ramboette,1
Ramboo,1
Rambu,1
Rambuncpretygir,1
Rameses,1
Ramess,1
Ramie,1
"Rammses Iii,",1
Rammstein,1
Rammu,1
Rammy,1
Ramona Lisa,1
Rampage Howard,1
Ramrod,1
Ramsay,1
Ramse,1
Ramses Draco,1
Ramsey Jake,1
Ramsey Lee,1
Ramsey Rae,1
Ramseys,1
Ramsie,1
Ramsy,1
Ramszie,1
Ramy,1
Ramzee,1
Ramzee 2,1
Ramzie,1
Ramzies,1
Ramzy,1
Rancid,1
Randa,1
Randal,1
Randia,1
Randie,1
Randy B Lewis,1
Rangeley,1
Rangely,1
Ranger Blue Blunder,1
Ranger Joe,1
Ranger Rosie,1
Ranger Washo,1
Rangers Gen Mac,1
Rania,1
Ranier,1
Ransley,1
"Ransom ""Duce"" J",1
Ransom Star,1
Ranson,1
Ranue,1
Ranzer,1
Rapala,1
Raphaella,1
Raplh,1
Rappi,1
Rappie,1
Rapunzel,1
Raquette,1
Rara,1
Ras,1
Ras Cal,1
Rascal Jack,1
Rascal Jackson,1
Rascal Jax Scoo,1
Rascal Kittle,1
Rascal Little Man,1
Rascal Napoleon,1
Rascall Myer,1
Rascalletta,1
Rascals,1
Rascell,1
Rascles,1
Rascoe,1
Rascol,1
Raseal,1
Rash,1
Rask,1
Raskal,1
Rasko,1
Rasmataz,1
Rasmus,1
Raspberrie,1
Raspensha,1
Raspis,1
Raspu,1
Raspy,1
Rassie,1
Rasta Lee,1
Rastiki,1
Rat,1
Ratboy,1
Rat-Dog,1
Ratio,1
Ratler,1
Rats,1
Ratso,1
Rattles,1
Ratty,1
Ratty Rockachue,1
Rau,1
Rauch,1
Raulcks,1
Rauley,1
Raury,1
Ravel,1
Raven Claw,1
Raven Jade,1
Raven Looney,1
Raven Monster,1
Ravenheart,1
Raver,1
Ravinne,1
Ravyn,1
Rawcus,1
Rawlings,1
Rawly,1
Rawr,1
Ray Charles,1
Ray Jay,1
Ray- Ray,1
Rayah,1
Rayala,1
Raye,1
Rayeanne,1
Raygen,1
Raygunn,1
Rayie,1
Rayleigh,1
Raylie,1
Raylon,1
Raylynn,1
Rayma,1
Rayman,1
Raynar,1
Raynard-C,1
Raynebeau,1
Raynne,1
Rayo,1
Ray-Rae,1
Rayray,1
Ray-Ray,1
Raytheon,1
Rayzen,1
Raz A Ma Taz,1
Raza-Raisin,1
Razberry,1
Razcal,1
Razen,1
Razi,1
Raziel,1
Raziya,1
Razja,1
Razma,1
Razmee,1
Razy,1
Razz Matazz,1
Razza,1
Razzie,1
Razzle (Sr),1
Razzle-Dazzle,1
Razzma Taz,1
Razzmataz,1
Razzor,1
Rb,1
Rcco,1
R'Chi,1
Rd,1
Rea,1
Reacher,1
Reaf Snyder,1
Reagan Lee,1
Reagan Scott,1
Reagann,1
Reagie,1
Reah,1
Reajas,1
Real Ralph,1
Reality,1
Really Free,1
Reana,1
Reanna,1
Reba Rae,1
Reba Rose,1
Rebba,1
Rebecca Joy,1
Rebecca May,1
Rebecca Rose,1
Rebecca-Lynn,1
Rebeccca,1
Rebekkah,1
Rebel Girl,1
Rebel Ii,1
Rebel Yell,1
Rebelicious,1
Recee,1
Recipe,1
Red Bud,1
Red Bull,1
Red Buttons,1
Red Chubbie,1
Red Eye,1
Red Hector Mac,1
Red Herman,1
Red Hill Jack,1
Red Jack,1
Red Line Fox,1
Red Merle,1
Red Molly,1
Red Paddy,1
Red Raven,1
Red Red,1
Red Samson,1
Red Sky,1
Red Smoke Yukon,1
Red Socks,1
Red Zeppelin (Z,1
Reda,1
Redbark,1
Redda,1
Reddi,1
Reddick,1
Redfield,1
Redfjord,1
Redgie,1
Rediford,1
Redish,1
Redland,1
Redmari,1
Redmond,1
Redrock,1
Redrum,1
Ree,1
Reecee,1
Reedy,1
Reene,1
Reenie,1
Reeper,1
Rees,1
Reese',1
Reese Peanut Butter,1
Reese Smith,1
Reese'S Peanut,1
Reeses Pieces,1
Reesi,1
Reeswe,1
Reeves,1
Reevis,1
Refe,1
Reffet,1
Reg,1
Regalo Johnson,1
Regamuffin,1
Regent,1
Reggie Bear,1
Reggie Jackson,1
Reggie Pooh,1
Reggie Red,1
Reggie Russo,1
Reggin,1
Reggir Girl,1
Reggy,1
Regie,1
Regie Jr,1
Regi-Man,1
Regina Lee,1
Regis Friday,1
Regulus,1
Regy,1
Rehab,1
Reiff,1
Reigh,1
Reighn,1
Reigna,1
Reignbow,1
Reika,1
Reila,1
Reiller,1
Reilly Bowman,1
Reilly James,1
Reilly Tanner,1
Rein Germanenst,1
Reindeer,1
Reine,1
Reisha,1
Reisling,1
Reizy,1
Rej,1
Reji,1
Rekki,1
"Reksis Jr,",1
Relajo,1
Relco,1
Releigh,1
Relish,1
Relly,1
Rembtandt,1
Remco,1
Reme,1
Remek,1
Remey Tatum,1
Remingto,1
Remington Gunne,1
Remington Herse,1
Remington Ii,1
Remington Thunder,1
Reminngton,1
Remmey,1
Remo Vespooc,1
Remos,1
Remsen,1
Remson,1
Remy Bisel,1
Remy Rodriguez,1
Renesme,1
Renesmee,1
Reni,1
Renigade,1
Renly,1
Renn,1
Renner,1
Renquist,1
Renshaw,1
Rensselaer,1
Renzi,1
Reon,1
Rep Iii,1
Repeat,1
Repete,1
Re-Pete,1
Repo Man Ii,1
Repro,1
Rere,1
Re-Run,1
Resa,1
Rescue 17,1
Re-See,1
Resees,1
Resi,1
Resikey,1
Resin,1
Ressie Jayne,1
Ressy,1
Restless,1
Reszo,1
Ret,1
Reta,1
Retsina,1
Rett,1
Retta,1
Reuban,1
Reuben Jack,1
Reuckles,1
Reuel,1
Reugoo,1
Rev Run Dmc,1
Reve,1
Revelry Otis Sc,1
Rever,1
Revere,1
Revi,1
Revin,1
Revol,1
Revolver,1
Revson,1
Rewind,1
Rex 2,1
Rex Allen,1
Rex Dawg,1
Rex Goldie Ferraro,1
Rex Jones,1
Rex Pasco Jr,1
Rex Rebel,1
Rex W,1
"Rex, Jr.",1
Rexa,1
Rexleigh,1
Rexo,1
Rexxi,1
Reyalaz,1
Reyn,1
Reyne,1
Reynnie,1
Rez,1
Reza,1
Rezi,1
Rezzi,1
Rhainna,1
Rhapsody,1
Rhaz,1
Rhea Jeter,1
Rheah,1
Rhedd,1
Rheeba,1
Rheilley,1
Rheis,1
Rhemo,1
Rhemy,1
Rhet,1
Rhett Bary,1
Rhia,1
Rhian,1
Rhianna,1
Rhianon,1
Rhic,1
Rhica,1
Rhino Gernatt,1
Rhloee,1
Rhockey,1
Rhodee,1
Rhodes,1
Rhodesia,1
Rhombo,1
Rhombur,1
Rhomi,1
Rhona,1
Rhoney,1
Rhonin,1
Rhory,1
Rhos,1
Rhufus,1
Rhune,1
Rhyan,1
Rhyder,1
Rhylee,1
Rhyley,1
Rhylie,1
Rhymer,1
Rhymes,1
Rhysel,1
Ri,1
Riack,1
Rian,1
Riba,1
Ribbet Aka Sassy,1
Ribbi,1
Ribbit,1
Riblet,1
Ribly,1
Ribs,1
Ribsey,1
Ribsy,1
Rich-Franklin,1
Richmond Elliot,1
Richmond Ray,1
Richthofen,1
Richu,1
Rici,1
Rick James,1
Ricki Bobbi,1
Ricko,1
Rickocet,1
Rickos,1
Rickter,1
Ricky Ii,1
Ricky Jones,1
Ricky Major,1
Ricky Racer,1
Ricky Ricardo,1
Ricky Tiki,1
Rico Deken,1
Rico Santos,1
Rico Suave,1
Rico Tapia,1
Ricoh,1
Ric-O-Shea,1
Riddler,1
Rideau,1
Ridge Lea,1
Ridge Runner,1
Ridgeway,1
Ridley Ginger,1
Ridley Joe,1
Ridley Milano,1
Riece,1
Rieger,1
Rielee,1
Rielley,1
Riellie,1
Riesa,1
Riese,1
Riffraff,1
Rifle,1
Riga,1
Rigatoni,1
Rigbee,1
Riggie,1
Riggin,1
Riggley,1
Riggs Z Snow,1
Righley,1
Rigs,1
Rigsby,1
Rigsey,1
Rigsy,1
Rijik,1
Riken,1
Rikimaru,1
Rikke,1
Rikki Tikki Tav,1
Rikkir,1
Riku,1
Ril;Ey,1
Riley Alexander,1
Riley Ann,1
Riley Douglas,1
Riley Electra,1
Riley Elizabeth,1
Riley Faith,1
Riley Harper,1
Riley Hunter,1
Riley J,1
Riley Jack,1
Riley James,1
Riley Jo,1
Riley Joe,1
Riley Jordan,1
Riley Joy,1
Riley Kingston,1
Riley Mae,1
Riley Nicks,1
Riley Noel,1
Riley Oliver,1
Riley Pippin,1
Riley Raine,1
Riley Rupper,1
Riley Samantha,1
Riley Shane,1
Riley Spencer,1
Riley Sue,1
Riley Taylor Qu,1
Riley Walker Myers,1
Riley Willow,1
Riley Witles,1
Rileybrynn-Blue,1
Riley-Jay,1
Rileys,1
Rilie,1
Riliegh,1
Rilla,1
Rillian,1
Rilo,1
Rilpey,1
Rim Shot,1
Rima,1
Rimi,1
Rimo,1
Rin Rin,1
Rin Tin,1
Rin Tin Tin,1
Rincon,1
Ringoann,1
Ringy,1
Rinkadink,1
Rinker,1
Rinkey,1
Rinkles,1
Rinky,1
Rinn Tin Tin,1
Rino,1
Rinoa,1
Rinty,1
Rio (Sr),1
Rios,1
Rip Paper,1
Rip Roy,1
Rip Terror,1
Ripcord,1
Riper,1
Riplee,1
Riplet,1
Ripley Jane,1
Ripley Rose,1
Riplie,1
Rippchen,1
Rippin,1
Rippley,1
Ripply,1
Ripsey,1
Ripton,1
Rira,1
Risby,1
Riser,1
Rishel,1
Rishon,1
Risin,1
Riske,1
Riso,1
Risque,1
Rissell,1
Rissy,1
Rita Skeeter,1
Ritza,1
Ritzo,1
Riv,1
Rivelino,1
River Blue,1
River Dance,1
Rivera,1
Rivers,1
Rivet,1
Rix,1
Rizen,1
Rizka,1
Rizz,1
Rizzell,1
Rizzie,1
Rizzini,1
Rj Huggles,1
Rl Little David,1
Rm,1
Ro,1
Roach,1
Road,1
Road King,1
Roadway,1
Roady,1
Roaman,1
Roamin,1
Roamy,1
Roar,1
Roare,1
Roaster,1
Robarto,1
Robbie Tyler,1
Robbylee,1
Robee,1
Rob'Ert,1
Roberto,1
Robert'S Satin,1
Rob-Roy,1
Robyn 2,1
Roca,1
Rocca Fella,1
Rocci,1
Rocco Baby,1
Rocco Bambino,1
Rocco Hollo,1
Rocco Iii,1
Rocco Palumbo,1
Rocco Peter,1
Rocco St Nick,1
Rocco Victor,1
Roccoe,1
Roccsan,1
Rochambeau,1
Rochchester,1
Rochelle,1
Rocher,1
Rochet,1
Rocho,1
"Rock ""Poopy""",1
Rock A Bama,1
Rock Ann,1
Rock Candy King,1
Rocka,1
Rockafella,1
Rockafeller,1
Rockcee,1
Rockcie,1
Rockco,1
Rock-E,1
Rockell,1
Rockelle,1
Rocketpuff,1
Rockets,1
Rockets Red Gla,1
Rockette Louise,1
Rockey Ii,1
Rockford Remington,1
Rockhead,1
Rockhound,1
Rockie Ii,1
Rockin Randy,1
Rockit,1
Rockkoo,1
Rockly,1
Rockn' Rhonda,1
Rocko Angelo,1
Rockow,1
Rocksanne,1
Rockse,1
Rockt Road,1
Rockwell The 2N,1
Rocky (Sr),1
Rocky 11,1
Rocky 13,1
Rocky B,1
Rocky Baby,1
Rocky Balboea,1
Rocky Bear,1
Rocky Belboa,1
Rocky Docke,1
Rocky I I,1
Rocky Jr,1
Rocky Knox,1
Rocky Marino,1
Rocky Max A Million,1
Rocky Monti Chr,1
Rocky Racoon,1
Rocky Rhode,1
Rocky Roco,1
Rocky Ronick,1
Rocky Samuel,1
Rocky Spot,1
Rocky Tonka,1
Rocky Wefels,1
Rocky Williams,1
Rocky/Rodney,1
Rocky/Stevie,1
Rocky-Bo,1
Rockyfella Iii,1
Rockyman,1
Rocky-Road,1
Rockzio,1
Rocquette,1
Rodak,1
Roddee,1
Roddick,1
Rode,1
Rodeo Dust,1
Rodey,1
Rodi,1
Rodman,1
Rodney 3,1
Rodolfo,1
Rodolph,1
Rodric,1
Rodriguez,1
Roe,1
Roeisha,1
Roentgen,1
Roes,1
Roesa,1
Rogan Mcgee,1
Roger ( Fred ),1
Roger John,1
Rohan-Fir,1
Rohlo,1
Rohn,1
Rohry,1
Rojo Chai,1
Roka,1
Roki,1
Rokie,1
Rokky,1
Roku,1
Roky,1
Rokz,1
Rolfe,1
Roli,1
Rolie,1
Roll,1
Rolle,1
Roller,1
Rolley,1
Rolley Polley,1
Rolli,1
Rollie Pollie,1
Rollin,1
Rolliy,1
Roly Poly,1
Rom,1
Romance,1
Romaney,1
Romco,1
Romei,1
Romeo Valentino,1
Romio,1
Rommall,1
Rommei,1
Rommel (Sr),1
Rommel Iii,1
Rommeo,1
Rommi,1
Rommie,1
Romney,1
Romo Gibson,1
Ronald Reagan,1
Ronan Muldoon,1
Ronan Star,1
Rondax,1
Rondaxe,1
Rone,1
Roner,1
Roney,1
Ronkwa,1
Ronn,1
Ronto,1
Roo Bear,1
Roo Dee,1
Roo Ii,1
Roobee,1
Rooby,1
Roodi,1
Roofer,1
Roofis,1
Rooftop Mason,1
Rookah,1
Rookies,1
Rookus,1
Roomer,1
Rooney Blue,1
Roopie,1
Rooter,1
Rooti,1
Rooty,1
Ropper,1
Rora,1
Roree,1
Rorky,1
Rorry,1
Rory (Aurora),1
Ros Z,1
Rosa Ree,1
Rosacite,1
Rosalena,1
Rosalind,1
Rosalinda,1
Rosalita Chiqui,1
Rosalita(Wrinkl,1
Rosalyn,1
Rosanna,1
Rosa-Z-Kuny,1
Roscal,1
Roscco,1
Rosci,1
Rosco Robbie,1
Roscoa,1
Roscoe Dickens,1
Roscoe Iv,1
Roscoe J Peter,1
Roscoe Lee,1
Roscoe P,1
Roscoe Tex,1
Roscol,1
Rose Ann,1
Rose E,1
Rose E.,1
Rose Eileen,1
Rose Mary,1
Rose May,1
Rose O' Grady,1
Rose Petal,1
Rosea,1
Roseabella,1
Roseadel,1
Rosealee,1
Roseanne,1
Roseanne Bear,1
Rosebud Of Roycroft,1
Rosee,1
Rosehy,1
Roselind,1
Rosella,1
Roselle,1
Rosemarie Twai,1
Rosemary Lou,1
Rosepet,1
Rosetta,1
Rosey Queen Of,1
Rosgo,1
Rosha,1
Rosi,1
Rosie Belle,1
Rosie Cheeks,1
Rosie Dandelion,1
Rosie Darling,1
Rosie I I,1
Rosie Jane,1
Rosie Jo,1
Rosie K.,1
Rosie Lee,1
Rosie Mae,1
Rosie Maria,1
Rosie May,1
Rosie Naomi,1
Rosie O' Grady,1
Rosie Od,1
Rosie Pearl,1
Rosie Posie,1
Rosie Posie Paws,1
Rosie Roo,1
Rosie Ruby,1
Rosie Rue,1
Rosiedot,1
Rosie-Lynn,1
Rosie'S Hans Lu,1
Rosie'S Ruffles,1
Rosie-Snoopy,1
Rosita Jade,1
Roskey,1
Roskoe,1
Rossco,1
Rosse,1
Rosset,1
Rossie,1
Rossini,1
Rossles,1
Rosslyn,1
Rossman,1
Rostand,1
Rostus,1
Rosue,1
Roszie,1
Rotc,1
Rotcy,1
Rotie Stone Burch,1
Rotlee,1
Rotsy,1
Rott,1
Rottie Beagle,1
Rottweiler,1
Rou,1
Roudy,1
Rouffus,1
Rouger,1
Rouget,1
Rough,1
Rough Justice,1
Rougue,1
Roulade,1
Rouphy,1
Rourke,1
Roury,1
Rouster,1
Rouster Buddy,1
Rouxella,1
Rova,1
Rovente,1
Rover Ii,1
Rovie,1
Rowann,1
Rowbee,1
Rowdy Boy,1
Rowdy Cowboy,1
Rowie,1
Rowoly,1
Rowsby Woof,1
Roxana,1
Roxane,1
Roxanna Ii,1
Roxanne Kensing,1
